brewery_name,type,address,website,state,state_breweries
Sweetwater Tavern,Brewpub,"14250 Sweetwater Ln., Centreville, Virginia, 20121",http://www.greatamericanrestaurants.com/,virginia,43
Steamship Brewing Co.,Microbrewery,"415 W. 24th St., Norfolk, Virginia, 23517",                                                                            -                                                                    ,virginia,43
Starr Hill Brewing Co.,Microbrewery,"5391 Three Notch Rd., Crozet, Virginia, 22932",http://www.starhill.com/,virginia,43
South Street Brewery,Brewpub,"106 South St., Charlottesville, Virginia, 22902",                                                                            -                                                                    ,virginia,43
Shooting Creek Farm Brewery,Microbrewery-Closed,"1198 Thomas Farm Rd, Floyd, Virginia, 24091",                                                                            -                                                                    ,virginia,43
Shenandoah Brewing Co.,BOP-BrewOnPremise,"652 S. Pickett St., Alexandria, Virginia, 22304",http://www.shenandoahbrewing.com/,virginia,43
Saint George Brewing Co.,Microbrewery,"204 Challanger Way, Hampton, Virginia, 23666",http://www.stgeorgebrewingco.com/,virginia,43
Rock Creek Brewing Company,ContractBrewery,"2500 E. Cary St., Richmond, Virginia, 25223",http://www.rcbrew.com/,virginia,43
Rock Bottom Brewery - Arlington,Brewpub,"4238 Wilson Blvd #1256, Arlington, Virginia, 22203",http://www.rockbottom.com/,virginia,43
Roanoke Railhouse Brewery,Microbrewery,"451-C McClanahan St, Roanoke, Virginia, 24014",N/A,virginia,43
Richbrau Brewery,Brewpub,"1214 East Cary St., Richmond, Virginia, 23219",http://www.richbrau.com/,virginia,43
Queen's Arms Pub,Brewpub,"1214 East Cary St., Richmond, Virginia, 23229",                                                                            -                                                                    ,virginia,43
Queen City Brewing Ltd.,Microbrewery,"834 Springhill Rd., Stauhton, Virginia, 24402",http://www.queencitybrewing.com/,virginia,43
Potomac River Brewing Company,Microbrewery,"14141-A Parke Long Ct., Chantilly, Virginia, 22021",                                                                            -                                                                    ,virginia,43
Piccadilly Brewpub & Restaurant,Brewpub,"125 E. Piccadilly St., Winchester, Virginia, 22601",http://www.piccadillysbrewpub.net/,virginia,43
Old Virginia Brewery & Smokehouse,Brewpub,"12644 Jefferson Ave., Newport News, Virginia, 23602",                                                                            -                                                                    ,virginia,43
Northern Neck Brewing Co.,Microbrewery,"37 E. Church St., Kilmarnock, Virginia, 22482",                                                                            -                                                                    ,virginia,43
Monticello Brewing Co.,Brewpub,"946 Grady Ave., Charlottsville, Virginia, 22903",                                                                            -                                                                    ,virginia,43
Legend Brewing Co.,Brewpub,"321 W. 7th St., Richmond, Virginia, 23224",http://www.legendseatery.com/,virginia,43
James River Brewing Co.,Microbrewery,"2002-A Dabney St., Richmond, Virginia, 23230",http://www.jrhomebrewers.org/,virginia,43
Hops Grillhouse & Brewery - Chesterfield,Brewpub,"1570 W Kroger Cntr Blvd, Richmond, Virginia, 23235",http://www.hopsrestaurants.com/,virginia,43
Hops Grillhouse & Brewery - Alexandria,Brewpub,"3625 Jefferson Davis Hwy., Alexandria, Virginia, 22305",http://www.hopsrestaurants.com/,virginia,43
Griffin Tavern,Brewpub,"659 Zachary Taylor Hwy, Flinthill, Virginia, 22627",http://www.griffintavern.com/,virginia,43
Gordon Biersch Brewery Restaurant - Virginia Beach,Brewpub,"4561 Virginia Beach Blvd., Virginia Beach, Virginia, 23462",http://www.gbrestaurants.com/,virginia,43
Gordon Biersch Brewery Restaurant - McLean,Brewpub,"7861 L Chain Bridge Rd., McLean, Virginia, 22102",http://www.gordonbiersch.com/,virginia,43
Extra Billys Steak & BBQ,Brewpub,"1110 Alverser Dr., Midlothian, Virginia, 23113",http://www.extrabillys.com/,virginia,43
Coors Brewing Co - Shenandoah Facility,Microbrewery,"5135 S Eastside Hwy, Elkton, Virginia, 22827",http://www.coors.com/,virginia,43
Cobblestone Brewery & Pub,Brewpub-Closed,"110 N. 18th St., Richmond, Virginia, 23224",                                                                            -                                                                    ,virginia,43
Capitol City Brewing Company (VA),Brewpub,"2700 S. Quincy St., Arlington, Virginia, 22206",http://www.capcitybrew.com/,virginia,43
Calhouns Restaurant & Brewing Co.,Brewpub,"41 Ct Square, Harrisburg, Virginia, 22801",http://www.calhounsbrewery.com/,virginia,43
Blue-N-Gold Brewing Co.,Microbrewery-Closed,"3100 Clarendon Blvd., Arlington, Virginia, 22201",                                                                            -                                                                    ,virginia,43
Blue Ridge Brewing Company,Brewpub,"709 West Main St., Charlottesville, Virginia, 22901",http://www.blueridgebrewing.com/,virginia,43
Blue & Gray Brewing Company,Microbrewery,"3321 Dill Smith Dr., Fredericksburg, Virginia, 22401",http://www.blueandgraybrewingco.com/map.htm,virginia,43
Blacksburg Brewery & Chophouse,Brewpub,"550 Stone St., Christiansburg, Virginia, 24073",www.bullandbones.com ,virginia,43
BBQ Iguana,Brewpub,"Box 1526, Arlington, Virginia",                                                                            -                                                                    ,virginia,43
Bardo Rodeo,Brewpub-Closed,"2000 Wilson Blvd., Arlington, Virginia, 22201",                                                                            -                                                                    ,virginia,43
Anheuser-Busch Inc. - Williamsburg,Microbrewery,"7801 Pocahontas Trail, Williamsburg, Virginia, 23185",http://www.anheuser-busch.com/,virginia,43
AMF Keglers Lanes & Brewery,Brewpub,"PO Box 6190, Charlottesville, Virginia, 22906",                                                                            -                                                                    ,virginia,43
Alt Platz Brewing Co,Brewpub,"615 High St., Portsmouth, Virginia, 23704",http://www.altplatzbrewing.com/,virginia,43
Walking Man Brewing Co,Microbrewery,"240 SW 1st St, Stevenson, Washington, 98648",http://www.walkingmanbeer.com/,washington,151
Vintage Bistro,Brewpub,"1329 Commerce Ave., Longview, Washington",                                                                            -                                                                    ,washington,151
Twin Rivers Brewing Co,Brewpub,"104 N Lewis St, Monroe, Washington, 98272",                                                                            -                                                                    ,washington,151
Twin Ivers B.C./Sailfish Bar & Grill,Brewpub,"104 N. Lewis St., Monroe, Washington",                                                                            -                                                                    ,washington,151
Thomas Kemper Brewing Company,Microbrewery,"91 S. Royal Brougham Way, Seattle, Washington, 98134",http://www.pyramidbrew.com/home.php,washington,151
Thomas Kemper Brewing (Poulsbo),Microbrewery-Closed,"22381 Foss Rd., Poulsbo, Washington, 98370",                                                                            -                                                                    ,washington,151
The Harmon Pub & Brewery,Brewpub,"1938 Pacific Ave., Tacoma, Washington",http://harmonbrewingco.com/,washington,151
The Ellensburg Brewing Company,Microbrewery-Closed,"505 North Railroad Ave., Ellensburg, Washington, 98926",                                                                            -                                                                    ,washington,151
Tapps Brewing Co.,Microbrewery,"15625 Main St., Sumner, Washington",                                                                            -                                                                    ,washington,151
Sweetwater Brewing Co.,Microbrewery,"Spokane, Washington",http://www.sweetwaterbrew.com/,washington,151
Stix Pizza and Brewing Co.,Brewpub-Closed,"1001 Fairview Ave. N, Seattle, Washington, 98109",                                                                            -                                                                    ,washington,151
Steam Plant Grill,Brewpub,"159 S Lincoln St., Spokane, Washington, 98648",http://steamplantspokane.com/,washington,151
Snoqualmie Falls Brewing Company,Microbrewery,"8032 Falls Ave. S/E, Snoqualmie, Washington, 98076",http://www.fallsbrew.com/,washington,151
Snipes Mountain,Microbrewery,"905 Yakima Valley Hwy., Sunny Side, Washington, 98944",http://www.snipesmountain.com/,washington,151
Skookum Brewery,Microbrewery,"19529 17th Dr. NE, Arlington, Washington, 98223",http://skookumbrewery.com/,washington,151
Skagit River Brewing Co.,Brewpub,"404 S. 3rd St., Mount Vernon, Washington, 98273",Skagit River Brewing Co.,washington,151
Six Arms,Brewpub,"300 E. Pike St., Seattle, Washington, 98122",http://www.mcmenaminspubs.com/,washington,151
Silver City Restaurant & Brewery,Brewpub,"P.O Box 3606/2799 NW, Washington",http://www.silvercitybrewery.com/,washington,151
Seattle Brewers,Microbrewery,"580 S. Holden, Seattle, Washington, 98108",http://www.elysianbrewing.com/,washington,151
Scuttlebutt Brewing Co.,Microbrewery,"1524 W Marine View Dr., Everett, Washington, 98201",http://www.scuttlebuttbrewing.com/,washington,151
Schooner Exact Brewing Co.,Microbrewery,"3400 S.W Harbor Ave #115, Seattle, Washington, 98126",http://www.schoonerexact.com/,washington,151
San Juan Brewing Co. (Washington),Brewpub,"1 Front St., Friday Harbor, Washington, 98250",http://www.sanjuanbrewing.com/,washington,151
Roslyn Brewing Co.,Microbrewery,"33 Pennsylvania Ave., Roslyn, Washington, 98941",http://www.roslynbrewery.com/,washington,151
Rogue Ales Issaquah Brewhouse,Brewpub,"35 Sunset Way #C, Issaquah, Washington, 98027",http://www.rogue.com/,washington,151
Rocky Coulee Brewing,Microbrewery,"PO Box 17477 Road S.NE, Marlin, Washington, 98832",http://www.rockycouleebrewingco.com/,washington,151
Rock Wood Fired Pizza/The Wedge Corp.,ContractBrewery,"1308 O Street Ste. 105, Auburn, Washington, 98001",                                                                            -                                                                    ,washington,151
